,at,reviewCreatedVersion,content,score,sentiment
15229,2022-07-17 01:20:09,4.4.3,"Sering error, data yg di masukan sudah benar tapi sertifikat gak bisa dibuka terus. Ribet. Sudah vaksin tapi sertifikat nya gak ada. Aplikasinya gak berguna banget.",4,positive
15238,2022-01-25 01:45:55,4.0.7,"Sangat membantu,harapannya aplikasi ini tersingkron dengan program pemerintah perihal pemberitahuan berupa memberikan notif bahwasanya sdh tersedia vaksin ke 3 (boster)diwilayah domisili masing masing tempat waktunya sudah ditentukan langsung dan kita ketika menerima notif tersebut bisa datang langsung datang ke TKP dengan menunjukkan notif dari aplikasi peduli lindungin..itu saran saya trimakasih salam sehat..",5,positive
15241,2021-09-18 23:19:23,3.4.6,Sdh terselesaikan permasalahannya dengan mencoba terus. Kendala terletak di lokasi ternyata harus di pakai terus tidak bisa hanya klik dipakai saat aplikasi dibuka saja.,4,positive
15252,2021-11-16 03:12:24,4.0.2,bagi yang stuck di pemberitahuan syarat dan ktentuan dan tdk bisa scroll ke bawah coba ke pengaturan atur tampilan penulisan teks supaya di mungilkn di kecilkan tulisannya nanti bisa menemukan kalimat setuju di bagian bawah..,5,positive
15261,2021-07-03 01:14:13,3.2.6,"Saya sudah vaksin, tapi tdk bisa terkoneksi dengan apk ini, mungkin karena nomer hp yg saya buat registrasi dulu tdk sama dgn no hp saya sekarang. Bagaimana cara registrasi ulang kalo ganti nomer hp atau data lain yang salah?",5,positive
15273,2021-09-08 06:39:39,3.4.5,"Slituasional sekali untuk aplikasi di mall.l, tergantung jenis provider internetnya. Beberapa mall susah mengakses , lama nunggu hasil barcode.",4,positive
15274,2021-10-01 11:00:54,3.4.6,Apk nya sih bisa... Tapi knp pas mengisi tanggal lahir koq gabisa ya walau udh diulang ulang berkali kali... Mohon untuk kendala nya bisa di perbaiki untuk di bagian tanggal lahir nya..,4,positive
15276,2021-10-03 06:35:39,3.4.6,"Saran : - Hasil test dimunculkan juga JAM nya, selain tanggal. - Data E-HAC (Nama & NIK) tidak perlu isi ulang jika sudah pernah bikin. Demikian pula utk multi user.",5,positive
15280,2021-10-14 11:16:12,3.4.6,Maaf min mau tanya. Kemarin kan waktu daftar vaksin nomor yg digunakan sama untuk 2 orang. Lalu data di aplikasi peduli lindungi dirubah dan ternyata sudah 5x perubahan dan tidak bisa dirubah lagi. Gimana solusinya?,4,positive
15281,2022-02-12 04:46:54,,"Sejauh ini Aplikasi berjalan sangat baik, semua terupdate sempurna bahkan saat disuntik Booster Vaccine, Sertifikat ke-3 muncul tidak lama kemudian! Semoga bagus seterusnya, Appreciated...🙂👍👍👍",5,positive
15282,2022-03-26 00:10:49,4.2.1,Saya sudah vaksin ke 2 tanggal 21 maret 2021. Sertifikat sudah keluar keduanya tapi status masih kuning. Setiap tes swap selalu tidak tampil walaupun sudah di input pihak lab dgn bukti input,5,positive
15288,2021-10-02 04:02:19,3.4.6,APK Bagus kok Saya Faksin Hari itu Sertifikat keluar hari yang sama.. Buat yang gak bisa akses tolong dicek data kalian deh sesuai sama yang kalian isi pas faksin gak?nanti yang diAPK beda sama yang data faksin kan gak lucu nyalahin yang buat Apk😂 sampek kapanpun kalo datanya beda ya gak akan keluar 🤭,5,positive
15292,2021-07-13 08:26:21,3.2.6,"Ketika mengetahui bahwa ada virus yg beebahaya sy sangat pikiran utk keselamatan. Ketika di katakan di rumah sj,maka sangat tdk keluar rumah. Kecuali kebutuhan yg sangat mendesak ,tp tetap memakaimasker dan jaga jarak.",5,positive
15298,2021-07-08 11:18:48,3.3.4,"Admin.. Mau tanya; Kenapa sekarang sertifikat vaksin hanya muncul berupa barcode saja? Kalo ada orang bertanya kapan saya di vaksin dan mana buktinya, saya jadi kesulitan untuk menunjukkan bukti. Awalnya, ketika kita buka aplikasi ""Peduli Lindungi"" trus klik akun, nanti akan ada muncul satu pilihan ""sertifikat vaksin"" yg bisa memunculkan sertifikat kita. Namun sekarang ga bisa lagi. Tolong bantu di munculkan lagi pilihan ""sertifikat vaksin"" Agat dpt melihat sertifikat dgn detail. Makasih.",4,positive
15299,2022-07-09 07:42:48,4.4.8,"Halo kak, Sebelumnya kami ingin menyampaikan pujian sebaik baiknya kepada apk ini tapi apk ini belum sempurna jadi.... tolong untuk diberi update event baru di apk ini agar semakin menarik yaitu event balap jantung jadi yang detak jantung nya berhenti duluan itulah yang menang Anjay... Ide briliant",5,positive
15300,2021-05-03 08:04:27,3.2.6,Aplikasinya membantu. Tapi sayang sertifikat vaksinasi satu dan dua saya belum masuk. Saya sudah bicara sama operator puskesmas tempat saya vaksin. Awalnya sertifikat 1 tidak masuk karena kesalahan No.tlp. Ketika vaksin kedua saya melapor dan menagani masalah no.tlp. Sehingga sampai saat ini sertifikat vaksin saya belum juga saya dapatkan. Vaksin pertama saya tgl 27/03/2021 dan kedua tgl 24/04/202. Demikian yang terjadi hingga saat ini.,4,positive
15301,2021-09-20 03:05:50,,"Ini ada apa hari ini susah bener di buka aplikasinya.. Mana mau di pake buat kerja gara² aplikasinya susah jadi ketinggalan kereta.. Tolong segera di perbaiki agar pengguna merasa nyaman,",5,positive
15303,2021-09-03 11:05:23,3.4.4,"Saya sudah donwload terus isi data,nik,nama,no hp terus di kirim no verifikasi tapi balasan nya otp ITS not found.seharusnya yang keluar unduh sertifikat Tolong pencerahan nya.terima kasih",5,positive
15304,2021-11-11 00:10:32,4.0.2,"Tolong di dalam menu di kasih setting untuk bersihkan riwayat penelusuran vaksin, karena setelah kita masuk lewat web, dan mengecekan nik orang lain, datanya juga ikut masuk ke dalam aplikasi ini,.🙏🙏",4,positive
15308,2021-08-23 17:35:41,3.4.2,"Tolong bantuanya, kanapa pas mau masuk login koneksi buruk mulu padahal sebelumnya bisa di buka terus di keluarin, pas mau masuk lagi tulisan nya KONEKSI BURUK MULU bisa di bantu kenap?",5,positive
15311,2022-01-13 01:43:56,4.0.7,No email address ketika minta sertifikat vaksin minta kirim ke email padahal sdh di isi. Ketika kita edit ulang alamat email sdh ada. Aplikasinya perbaiki dong MIN.,4,positive
15313,2021-10-28 16:01:23,,"Mimin peduli lindungi yg terhormat, saya mau komplen sedikit kenapa saya tidak bisa login yaa padahal saya sudah menyetujui syarat dan ketentuan nya tapi pas saya ceklis malah tidak ada kelanjutan buat login nya tolong beri penjelasan nya ya min terima kasih sebelumnya",5,positive
15316,2021-08-24 04:43:57,3.4.2,Aplikasinya sudah di update versi terbaru. Tapi kalau lagi buka aplikasinya lagi selalu ada pemberitahuan untuk di update versi terbaru. Lah gmn ini mutar muter gini aja terus......,4,positive
15318,2021-10-23 17:08:29,3.4.6,"Alhamdulilah dari awal pertama vaksin & seterusnya vaksin ke dua di daerah saya masing"". Alhamdulilah juga pas saya tau di suruh download apk peduliLindungi, saya buru"" langsung mendownloadnya,setelah mendownload pertama & ke dua vaksinnya alhamdulilah sertifikatnya langsung jadi sekaligus, begitu punya ke dua ortua saya juga udh jadi sertifikatnya di hp saya semua, alhamdulilah datanya gaa pernah di pakai orng lain, tingkatkan terus yaa pelayanan peduliLindungi ini,jgn sampai data kami hilang.",5,positive
15324,2021-09-27 01:23:13,3.4.6,"Canggih, keren. Sempat bingung beberapa hari, kirain kenapa gak bisa buka. Ternyata harus ijinkan lokasi kita. Setelah baca denga teliti akhirnya mengerti dan aplikasi ini keren",5,positive
15325,2021-10-25 04:33:19,4.0.2,"Aplikasinya bagus sih, hanya terkadang didaerah masih banyaknya yg belum didaftarkan yg sudah di vaksin sampai sebulan, sementara banyak pemerintahan pada minta melalui aplikasi peduli lindungi sementara karena belum didaftarkan yg sudah divaksin datanya belum ada",4,positive
15335,2021-08-30 10:26:36,,"TOLONG DEVELOPER, APLIKASINYA DI BENERIN, masa masukin tanggal lahir gak bisa2.. bagaimana mau scan barcodnya kalau nglengkapin identitas saja gak bisa. Tolong di benerin dulu baru di pablic aplikasinya.",4,positive
15336,2021-05-08 12:18:28,3.2.6,Saya sudah konfirmasi masalah sertifikat vaksin pertama saya yg belum keluar.. karena kesalahan input nomor telepon..jadi mohon bantuannya agar segera memperbaiki data saya agar sertifikat vaksin pertama bisa segera terbit🙏,4,positive
15343,2021-09-30 00:37:44,3.4.6,Kenapa sertifikat kedua saya tidak muncul di Aplikasi nya Min? Padahal saya sudah vaksin kedua dri kemaren. Bahkan saya sudah dwonload sertifikat Vaksin ke 2 nya lewat Web. Tp di aplikasi nya tidak muncul sertifikat keduanya,4,positive
15351,2021-09-29 10:16:24,3.4.6,"Hallo kak! Minta tolong untuk verifikasi menggunakan kode ke nomor handphone bisa diberikan pilihan untuk telepon karena nomor bapak saya tetap tdk ada kode yg masuk walaupun sudah dicoba berulang kali, namun biasanya kalau kode verifikasi lewat telepon bisa masuk. Atau mungkin bisa verifikasi melalui email juga kak. Terima kasih sebelumnya. Semoga pesan ini didengar 🙏",4,positive
15353,2021-11-14 03:47:38,4.0.2,"Sesuai janji saya, kalau sudah bisa saya ganti ulasannya jadi bintang 5. Ternyata memang harus ukuran font yang terkecil sampe remang2 ini lihatnya. Hahahha",5,positive
15364,2021-09-21 22:55:23,3.4.6,"Sertifikat br keliatan pas udah vaksin kedua, sekarang gak perlu d kartukan kl mau masuk mall misal tinggal scan aja lewat aplikasi pedulilindungi.. dan insyaAllah data individu aman.. tetap jaga kondisi dan patuhi protokol kesehatan ya😍 Buat aplikasinya d hape q agak berat y kdng muter2 mulu but it's fine hhh",4,positive
15371,2021-09-15 08:37:53,3.4.6,Aplikasi bagus cuman klo ada kendala sertifikat vaksin nggak muncul bisa jadi pas awal daftar pakai no. Telp atau email... secara kita bisa daftar pakai 2 akun dengan 1 ktp.. tetapi jika pas awal kita daftar pakai email login harus email... klo login dengan no. Telp Sertifikat vaksin tidak muncul atau sebaliknya..,5,positive
15385,2021-07-12 07:19:16,3.3.4,"seharusnya munculkan menu sertifikat, jd orang yg sdh di vaksin tidak mesti tunggu sms yg sangat lama, di apk sdh tertulis, ""SUDAH DI VAKSIN"" tapi sampai saat ini belum ada sertifikat vaksin. tim nya kan banyak, di apk bisa di rubah statusnya belum di vaksin menjadi sudah di vaksin, tp sertifikat saja tdk bisa di upload,.. kami butuh sertifikatnya",5,positive
15392,2020-12-25 14:44:36,3.1.1,Good. Namun menurut saya perlu dilakukan update data sebagaimana data di BNPB. Tambahan fitur peta bagus untuk cek okasi real. Saran saya perlu adanya atribut dalam database dengan melakukan link ke suatu alamat url tertentu mengenai database covid yang real time sebagaimana dimaksud dalam tujuan pembuatan aplikasi ini yaitu informasi penyebaran dan pencegahan.,5,positive
15400,2021-10-10 08:59:23,3.4.6,sejauh ini membantu sekali untuk sy... tp kenapa di aplikasi peduli lindungi yg d hp anak sy sertifikat vaksinya tdk bisa d buka ya/tdk ada padahal sdh tercatat di aplikasi peduli lindunginya... sedangkan di hp sy sertifikatnya ada... mohon bantuanya min,5,positive
15402,2023-03-10 06:59:27,5.2.0,Maaf kami tidak bisa login satusehat mobile,5,positive
15404,2021-07-06 21:05:52,3.2.6,Bagus. Begitu download & input data² pribadi langsung keluar & akurat. Jdi ga perlu nunggu kartu sertifikasi fisikny dari RS. Tinggal tunjukin aj yg digitalny ke petugas yg periksa kita jdi lebih flexible...👍👍👍,5,positive
15406,2021-10-04 02:17:33,3.4.6,"Aplikasinya sangat bagus..! Sangat membantu utk pergi ketempat yg mengharuskan, bahwa kita sdh di vaksin melalui scan yg ada dipedulindungi..!",5,positive
15428,2021-10-05 15:05:16,,"Aplikasi gak guna, uda coba pake di 3 hp berbeda tetap di bilang hp terindikasi rooted. (tgl 5-10-2021 saya yeah ulasan dan kasih bintang 5 karena app sdh bisa digunakan di hp yg sama. Semoga lancar terus) Terimakasih.",5,positive
15439,2022-05-26 22:30:19,,"Mohon maaf sebelumnya, sy mengalami kendala saat ingin memverifikasi akun saya saat saya akan membuat akun di peduli lindungi. Kendalanya adalah, kode yang masuk ke pesan sangat lama untuk masuk. Tetapi aplikasi ini sangat membantu untuk mengakses Tempat maupun fasilitas umum yang ada kaitannya dengan kerumunan pengunjung. Terimakasih...",4,positive
15461,2021-08-17 11:09:05,3.4.1,"Akhirnya selesai jg masalah sertifikat. Ternyata ada kesalahan dari pihak puskesmas, data saya belum diinput. Kasian IT yg nginput data vaksin ke 2 saya, bingung semua. Untng mereka gercep buat nyelesaiin masalahnya. Skrng sertif saya sudah muncul dipedulilindungi😊 Saran, kalo blm muncul sertif silahkan hub puskesmas, karna data pedulilindungi yg input puskesmas. Cm saya msh bingung knp sertif org lain ada di akun saya, kasian org nya kalo nyari. Smga aja di akun dia juga ada sertif punya dia😂",5,positive
15467,2022-06-02 08:46:39,4.4.4,"Jika kita bepergian jauh masuk ke maal,perkanton,naik kereta pesawat dll lebih nyaman tak ada hambatan cukup scan barkot.",4,positive
15469,2021-07-10 07:28:29,3.3.4,"Nice..!! Setelah berminggu"" Menunggu sertifikat vaksin. Awalnya setelah vaksin lama sekali tidak mendapat sertifikat, ternyata ada kesalahan input nomer hp oleh petugas. Hal yg bisa dilakuin ya konfirmasi ke call center, walaupun harus menunggu dan mantengin hp selama 1,5 jam supaya tersambung. 5 hr setelah konfirmasi, update aplikasi trus cek ke aplikasi di menu ""paspor digital"", di situ sertifikat vaksin terpampang siap untuk diunduh dan dicetak kartu supaya bisa disimpan di dompet.",5,positive
15485,2021-08-19 02:31:45,3.4.1,"Aplikasi bagus, terimakasih pemerintah Indonesia. Cuma untuk pengisian tanggal lahir di profilnya ribet, harus klik mundur banyak banget.",5,positive
15488,2020-04-01 23:33:15,1.0.1,Krn sudah bisa digunakan saya kasih bintang 5. Semoga apl ini bisa berkembang. Balasan (Otp sudah diisi tapi tdk valid. Segera diperbaiki krn apl blm bisa digunakan.),5,positive
15494,2021-06-05 04:18:34,3.2.6,Hallo kak...saya vaksin tanggal 2 Mei tapi saya ternyata salah nomor hp yang saya masukan ternyata sudah mati ..apa bisa di ganti ya soalnya saya gak ada masuk SMS tentang sertifikatnya🙏🙏🙏🙏,5,positive
15501,2020-06-01 15:09:35,2.1.4,Wktu pertama pake aplikasi ini terdeteksi sendiri tmpt dimana zona merah/zona kuning tapi sekarang kok mau di buka dulu aplikasi baru terrefres lokasi baru nya . Tolong di perbaiki ya,4,positive
15513,2021-08-24 11:13:45,3.4.3,"Keren .. bisa detek profil kasus lokal,regional dan nasional real time .. tp blm update status vaksin booster moderna sy tgl 19 agustus lalu. Mhn e sertifikat segera dikeluarkan. Terimakasih.",5,positive
15515,2023-03-12 10:41:45,5.2.1,Cara untuk mengetahui apakah setiap pribadi sudah vaksin lengkap atau belum,5,positive
15519,2022-04-18 17:51:55,4.4.1,"Setiap mau SCAN QR CODE tidak bisa dan selalu muncul sesuaikan nama dan nik, padahal udah sesuai KTP kok tetep gk bisa scan QR CODE kenapa ya,mohon infonya",5,positive
15524,2021-08-10 13:22:00,3.4.1,"Memang tdk lgsg bisa masuk, bolak balik..akhirnya bisa. Tapi sertifikat vaksin sy kok dibilang tdk ada,pdhl jelas sy sdh 2x vaksin. Perbaiki lagi ya aplikasinya...krn banyak jg yg lansia",4,positive
15531,2021-07-26 11:02:24,3.4.0,"Tolong Server nya di perluas lagi cakupan nya, kasian banyak yang mau masuk tapi error' terus karena Server nya gak kuat nampung banyaknya User, sekian terimakasih",5,positive
15537,2022-02-09 13:10:44,4.0.91,"Pas mau masuk katanya harus di update ya udah di update dulu pas udah selesai gitu lagi harus di update, saya update yg ke 4x nya. Eh masih gituh, gimana ini mana data saya hilang lagi.",4,positive
15538,2023-03-12 03:41:15,5.2.1,Sangat membantu ke kesehatan.,4,positive
15543,2022-04-13 06:06:13,4.4,"aplikasi nya sangat membantu, tetapi seringkali ada kendala dalam pengecekan sertifikat nya, kenapa laoding nya lama sekali, jaringan saya bagus. mohon bantuannya. maaf dan terimakasih",4,positive
15546,2023-03-07 07:05:01,5.2.0,Kenapa ya..saya kok nggak bisa login,4,positive
15556,2021-11-23 09:47:49,3.3.6,Mungkin ini lebih kearah saran aja sih. Kalo bisa app ini dikembangkan lagi agar lebih stabil. Soalnya saya sendiri masih suka error saat mengakses padahal sudah saya update,4,positive
15563,2022-12-06 11:02:21,4.5.9.1,Sangat membantu untuk mengetahui aktivitas diri saat bepergian.,5,positive
15576,2021-10-27 12:58:06,3.4.6,Kok gk bisa masuk..hanya stop d kebijakan privasi ...apa ada perubahan cara oprasikan pedulilindungi.?? Mohon d infokan ya....pdhl yg kmarin udh bagus loooo...,5,positive
15598,2021-04-07 21:52:12,3.2.6,Sudah vaksin nomor hp sudah sesuai tetapi kenapa tidak mendapat sms balasan ya? Jadi saya tidak mendapatkan sertifikat. Pas coba aplikasi ini juga sertifikat yang diunduh kosong nggak ada nama T.T,4,positive
15618,2021-08-28 05:17:19,3.4.2,Saya sudah mendowload aplikasi ini dan untuk mendaftarkan vaksin masal tahap 1 tidak bisa di respon ..dan sementara aplikasi ini selalu minta di up date ..dan mohon pencerahan nya ...aplikasi ini untuk apa penggunaan nya ...? Mohon info yang sebemar nya .,5,positive
15621,2022-12-17 14:08:33,4.5.9.1,Apdet terus dan data selalu hilang kalu udah diapdet versi baru parah2,5,positive
15630,2021-08-24 05:28:44,3.4.3,Membantu sekali saat mobilitas. Pemerintah sudah menganjurkan supaya tidak perlu cetak kartu vaksin (fisik). Cukup tunjukkan aplikasi ini sudah beres,5,positive
15636,2021-12-05 14:12:09,4.0.5,"aplikasi nya keren,pas pertama kali vaksin sertifikat nya gak ada ,tpi setelah hubugi kontak terkait sertifikat langsung keluar,tysm aplikasinya sangat membantu sekali<3",5,positive
15642,2021-09-26 23:20:22,3.4.6,"Aplikasi ini belum bisa diakses walaupun saya sdh download Play Store. Hal itu terjadi karena pada saat tahapan izin akses foto/kamera dan penyimpanan, aplikasinya tidak merespon (stuck, berhenti). Bagaimana solusinya? Padahal kalau saya akses via link websitenya sudah bisa akses kartu vaksin saya dan sudah selesai sampai vaksin tahap 2. Sementara Bintanh 1 dulu",5,positive
15645,2021-08-27 03:53:44,3.4.3,Kok yg komen rata² beemasalah yah.. saya sejak pertama pake ini aplikasi ini di awal covid thn lalu.. bagus² aja.. setiap ada update. tambah bagus lagi.. dan sangat akurat.. sy login di hp sy dgn bbrp akun teman keluarga. semua bagus² saja. Good Job 👍👍,5,positive
