,at,reviewCreatedVersion,content,score,sentiment
22440,2021-07-27 08:37:18,3.4.0,"Untuk penulisan huruf /angka di sertivikat mohon di perbesar lagi, kalo di cetak se ukuran ktp biar bisa terbaca dengan jelas",5,positive
22444,2021-10-30 04:50:05,4.0.2,Akhirnya bisa juga ternyata ukuran layar diperkecil bisa juga 😁😁 bagi yang baru update ga bisa di buka ternyata ukuran tampilan di hp terlalu besar coba ukuran layar di perkecil pasti bisa 🤗,4,positive
22456,2021-09-15 02:37:11,3.4.5,Sejauh ini masih oke dan masih gmpang dipakai nya.. Sertifikat vaksin nya pun langsung terlihat.. Tingkatkan terus aplikasi nya.,4,positive
22458,2021-09-26 03:46:34,3.4.6,Harusnya diary perjalanan seperti google map. Setiap kita jalan ketahuan. Ini cuma klu ke tempat tertentu doang.,4,positive
22460,2021-12-24 01:39:59,4.0.6,"Bug nya banyak kacau. Udh antigen, hasil udh muncul, pas sampe bandara ilang. Padahal belum 24jam. Mohon diperbaiki",4,positive
22461,2021-09-14 13:58:09,3.4.5,"Sangat membantu,bagi yang datanya tidak valid coba uninstall aplikasi dulu,lalu download lagi,barusan saya coba Alhamdulillah berhasil dan bisa masuk",5,positive
22467,2021-10-02 00:11:50,3.4.6,"APKnya lumayan membantu, walaupun kemaren pertama mau daftar nunggunya lama banget ,mungin karena yang daftar banyak jadi trouble :D , btw SEMANGAT INDONESIA hehe :)",4,positive
22471,2022-02-06 18:19:42,4.0.9,"Aplikasi sudah baik dan menarik, namun perlu adanya pengembangan ruang kerja dan kecepatan kinerja.",4,positive
22492,2021-07-10 10:03:29,3.3.4,"Saya,saudara dan teman2 saya sudah vaksin tanggal 26 juni tapi sampai sekrg belum dapet sertifikat vaksinnya berulang kali saya coba cek di website dan download aplikasi pedulilindungi tpi tetp gak bisa malah katanya tidak terdaftar. Mohon tindak lanjut karena sertifikat sangat penting dan dibutuhkan, terimakasih. 🙏",4,positive
22498,2021-07-09 19:59:51,3.3.4,Ini baru bisa dibuka setelah ikuti http yang di kirim via SMS Mestinya dari awal di konfirmasi bahwa SMS yang mau di kirim itu bakal dibagi link jadikan bisa di kasih nomor yang ada di android Sementara nomor yang terdaftar waktu itu nomor tlp bukan android ku,5,positive
22502,2021-10-23 06:47:05,4.0.2,"Aplikasi ini sangat membantu dan mempermudah saya untuk perjalanan kemana saja yg saya inginkan,kalo ada yg katakan aplikasi ini sulit itu salah besar atau belum paham dengan aplikasi pedulilindungi.",5,positive
22508,2021-10-27 11:38:00,3.4.6,"Awalnya belum paham cara mengaktifkannya, dan agak kesulitan membuka sertifikatnya. Skrg sertifikat sdh ada. Tks",4,positive
22515,2021-09-25 12:29:12,3.4.6,"Hallo ka, mungkin kalo kode Verifikasi yang dikirim lewat Aplikasi Whatsapp juga lebih baik Karna biasanya kalo lewat Via SMS lama kode nya",4,positive
22521,2022-06-05 05:30:38,4.4.4,Update mulu. Ada perubahan kaga. Bikin aplikasi tuh biar bisa di gunain semua tipe hp dan semua versi. Dari yang rendah sampai yang tinggi Terima kasih,5,positive
22530,2021-07-25 11:36:46,3.4.0,"Halo, review telah saya perbarui. Terima kasih atas usaha dan kerja keras tim developer karena aplikasi PeduliLindungi dapat di unduh dan operasikan di smartphone saya. Semoga kinerja aplikasi ini semakin baik kedepannya👍",5,positive
22531,2022-01-17 01:45:25,4.0.7,"Agak kecewa karena hanya kolom vaksinasi yg terisi, seharusnya ttg pemeriksaan kesehatan seperti swab_antigen/pcr tetap dimuat sepanjang waktu sebagai riwayat/sejarah yang runut, terima kasih.",5,positive
22535,2021-07-22 08:28:55,3.3.6,"Hallo min,sy sdh vaksin 2kali tp tdk mndpt sms dari 1199 ,trs sy masuk ke web pedulilindungi u/cek sertifikat dan sertifikat sy sdh ada keduanya tp mau syt download kok gak bisa ya??? Gmn dong?",4,positive
22540,2020-04-21 05:30:53,1.4.0,"Menurut apps ini saya ada d zona merah, dan jika bisa kasih fitur peta yg teridentifikasi, supaya bisa lebih antisipasi.",5,positive
22544,2021-09-23 23:23:50,3.4.6,"Aplikasi berjalan dengan baik dan tak ada kendala saat saya gunakan. Sertifikat vaksin langsung terbit 1 jam setelah vaksinasi ke1 yang saya lakukan pada tanggal 21/09/2021. Aplikasi ini sangat membantu dan bermanfaat bagi semua orang dalam mencegah dan melindungi, serta menambah pemahaman tentang dampak dari penularan dan penyebaran virus covid19. Teerima kasih 👍👍👍",5,positive
22556,2021-09-14 13:40:09,3.4.3,"Aplikasinya bagus, cara pengoprasiannya cukup mudah, alangkah lebih baik jika informasi yang disajikan up todate dan keamanan pengguna lebih terjamin",4,positive
22557,2021-09-04 10:37:07,3.4.4,QR code tidak bisa di gunakan kenapa ya...padahal data saya sdh lengkap...klo versi lama QR nya bisa di digunakan.. versi 3.4.4 sdh di perbarui malah QR nya tidak bisa di gunakan mohon di bantu yaa..krn saya sering keluar masuk gedung..terimakasih,5,positive
22560,2022-02-20 14:42:17,4.0.8,"Aq sngat mndukung adanya program/aplikasi peduli lindungi , krna dgn adanya aplikasi ini sgt penting u/memantsu keberadaan &kondisi seseorang . Mantab ..",5,positive
22565,2021-08-26 00:00:19,3.4.3,terimakasih pedulilindungi.aku kasih bintang 5 krn aplikasi ini bnr bnr membantu sy. dg adanya aplikasi ini sy sgt senang karna bisa mendapatkan sertivikat vaksin sy. ternyata sgt mudah dan tidak sulit bagi sy. mgkn mereka yg berkomentar krg bagus ttg aplikasi ini msh blm faham cara menggunakanya. trimaksih pedulilindungi.,5,positive
22566,2022-02-27 05:14:08,4.1.1,"Sudah cukup baik, UI nya udah lumayan cepat dan data kita dapat diakses. Semoga selalu ada peningkatan untuk kemudahan warga Indonesia",4,positive
22569,2022-01-18 05:24:28,4.0.8,Praktis dan cepat dalam pengoperasiannya serta sangat membantu/mempermudah ke tempat2 umum atau wisata.,5,positive
22572,2021-11-28 07:43:17,3.4.6,"""TAAT"" Taat Hukum dan Peraturan adalah sebagai bukti nyata Cinta Negeri dan dukungan nyata pada Pemerintah, tks App PeduliLindungi. Namun, Aplikasi yang di buat Pemerintah sebaiknya jangan di jadikan bentuk commercial, menurut faham saya, anggaran dari uang Rakyat yang di pergunakan untuk membiayainya, patut di duga notifikasi yg berulang ulang sebagai hal yang mengganggu pada tiap perangkat yang mendontload aplikasi tsb dgn notif yang sama : anda telah berpartisifasi bla bla....",5,positive
22574,2021-08-04 15:30:30,,"Saya sudah melakukan vaksin Covid-19 baik yang pertama (19-4-2021) maupun yang kedua (18-5-2021), tapi kenapa sampai saat ini sertifikat vaksin kedua saya belum terbit baik via sms maupun di aplikasi/web PeduliLindungi. Pada aplikasi/web ini hanya muncul sertifikat belum tersedia, No tiket vaksin kedua. Apa saya harus melakukan vaksin lagi untuk yang ketiga kalinya supaya mendapatkan sertifikatnya? Terimakasih Pak Presiden dan semua yang terlibat ikut mencegah penyebaran fitnah virus ini.",5,positive
22576,2021-11-29 09:26:27,4.0.5,"Sebenernya aplikasi ini sudah bagus dan ramah utuk digunakan bagus, tapi kenapa tidak ada fitur pembatalan tiket vaksinasi.",4,positive
22583,2021-09-30 11:26:30,3.4.6,Bagus kok aplikasinya!!!tpi emng agak sulit masuk nya!!!tpi sekrang udah bisa kok!!! Tpi emang gk terlalu paham ini tuh buat apa wkwk!!! Tp bermanfaat!!!,4,positive
22587,2021-08-13 06:42:35,3.4.1,"Aplikasi nya bagus. Sangat membantu. Awalnya memang sulit untuk mendownload sertifikat vaksin, setelah saya tau caranya akhirnya saya bisa mendapatkan sertifikat vaksin. Bagi mereka yang memberi bintang di bawah 5 dan berkomentar negatif tentang aplikasi ini berarti mereka GAPTEK (Gagap Teknologi) tidak tau cara menggunakan aplikasi ini dengan baik. Kampungan 👎🏻",5,positive
22608,2021-08-24 03:22:39,3.4.3,"Kekurangannya pada saat pengisian tanggal lahir terlalu lama ,ada yg lebih simple lg gak siih Min? Biar gak terlalu lama pencetnya",5,positive
22610,2021-09-14 07:29:24,3.4.5,"Setelah punya login, sering signout sendiri aplikasinya..sering error lagi saat dibutuhkan,,servernya tidak memadai kali untuk menampung seluruh masyarakat Indonesia",5,positive
22612,2021-09-27 12:29:03,3.4.6,"Aplikasi aneh, mau masuk ke akun ga bis a, harus aktifkan lokasi, sudah diaktifkan jga ga bisa, mending ga ush di dowonload aj ni aplikasi",5,positive
22622,2020-04-23 19:10:10,2.0.2,"Aplikasi yang sangat bermanfaat. Sejauh ini aplikasi berjalan normal, saya bisa tahu mana area kuning dan zona merah. Tingkatkan terus ya layanannya. #jagajarak. Jazakumullahu khoiron. Terima kasih",5,positive
22631,2021-11-13 15:45:05,4.0.2,Udah diperbarui tapi mau masuk gabisa di tekan setuju..cumak keluar kebijakan privasinya aja.. Gimana si (Sudah teratasi dengan dikecilkan size hurufnya),5,positive
22638,2021-09-03 10:44:27,3.4.4,Terimakasih peduli lindungi menambah pengetaahuan dan info terkini mengenai status zona disetiap tempat yang kita kunjungi jadi lebih waspada dan berhati -hati. Mau menanyakan kenapa sertifikat ke-2 belum tersedia yah .padahal saya vaksin sudah hampir 2 minggu.terimakasih,5,positive
22646,2020-08-27 06:54:02,,Awalnya Cukup membantu buat menghindari zona zona merah sampai pada akhirnya serumah ada yg positif wkwk tp alhamdulillah skrg udh sembuh semua. Tetep jaga kebersihan dan hindari kerumunan yaa manteman!,4,positive
22649,2021-08-17 14:52:09,3.4.1,"sip, udah mulai ada peningkatan. sekarang klo mau scan gak harus ngepasin dulu titip di Map-nya. tingkatkan terus ya boss....👍",4,positive
22661,2021-07-26 00:36:10,3.4.0,Aplikasi ini sangat bagus. Kecepatan dalam membuka aplikasi dan menu perlu ditingkatkan untuk semua versi Android.,4,positive
22664,2021-09-29 14:09:44,3.4.6,"Saya sudah vaksin pertama dan kedua, sudah dapat sms sertivikat vaksin juga, tapi kenapa setiap saya cek ke aplikasinya selalu tidak ada sertivikatnya itu bagaimana",5,positive
22669,2022-04-20 08:51:30,4.4.1,"aplikasi ini sangat membantu terutama saat lagi pandemi seperti ini. tapi aplikasi ini butuh sinyal yg bagus biar bisa scan, kadang suka lemot juga. tapi membantu sih 👍👍",4,positive
22674,2022-10-19 05:41:26,4.5.7,"Min, EHAC udh nggk berlaku lgi ya?? Soalnya pas bru update, menu EHAC nya hilng. Soalnya sya mau melakukan penerbangan domestik",4,positive
22677,2022-05-13 01:58:49,4.4.3,Saya mau login peduli lindungi selalu keluar terus tdk bsa login Ini kenapa ya? Padahal sdh sya cba hapus semua data2 nya msih blm bsa login jga,5,positive
22678,2022-02-11 13:07:27,4.1.0,"NIK mohon di update, dari dukcapil sudah aktif tapi dari peduli lindungi ga kebaca. Akhirnya ga bisa vaksin... masalah selesai, terimakasih, bintang 5",5,positive
22686,2021-08-25 12:14:53,3.4.3,Admin maaf kalau data di sertifikat vaksin ada kesalahan dan saya sudah email ke @peduli.lindungi tapi sampai sekarang justru pas cek sertifikat vaksin nya malah ga ada tapi status nya sudah vaksin 2 kali tapi sertifikatnya tidak ada jadi gimana ya?,4,positive
22697,2020-05-03 10:38:48,2.0.2,"Apk ini sangat bermanfaat , tapi bisa juga diberi pencarian daerah agar dapat melihat keadaan/zona di daerah lain selain daerah di sekitar saya , mungkin bisa ditambahkan ya",5,positive
22701,2021-08-31 04:33:10,3.4.3,Masuk pakai nomor hp yg terdaftar. Ijinkan lokasi sepanjang waktu dan selesai. Belum dicoba utk ke mall. Tp sejauh ini sudah berfungsi dgn baik. Sertifikat vaksin blum ada tapi informasi Telah vaksin sudah tertera (lokasi telah melakukan vaksin 1 dan vaksin 2),5,positive
22706,2021-07-12 06:04:17,3.3.4,"Apik, pokoke jangan pernah menonaktifkan lokasi di aplikasi, pasti error aplikasinya, jajalen nek gak percoyo. Aq wes nyoba ke bbrp hp Android.",5,positive
22712,2021-09-29 14:25:31,3.4.6,"Sertifikat sudah muncul di aplikasi peduli lindungi, tapi tgl lahirnya itu salah. Gimana ya cara menganti dengan sertifikat yg benar.",4,positive
22729,2021-11-16 07:04:03,4.0.2,Tapi kalo misalnya mau scan barcode di tempat tempat yang ada scan barcode nya itu bagaimana apalagi kalo pake kartu vaksin lagi susahnya ngetab bagaimana cara nya kak.Terima kasih,5,positive
22730,2021-09-04 11:23:55,3.4.4,"Kalau bisa riwayat hasil Swab bisa terecord, saat ini masih pake sistim hapus, hasil lama diganti dengan yang baru, jadi gk bisa tracking hasil hasil swab yg lama😊🙏",5,positive
22731,2021-08-02 09:40:30,3.4.0,"Saya mw tanya, kmren kan sudah vaksin. Cma kepencet menu pendaftaran vakasinasi.. Cara buat cancel datanya gimana ya.. Mohon petunjuknya..",4,positive
22736,2023-01-24 04:18:52,4.6.0,Vaksinasi cepat dan lancar,5,positive
22737,2021-08-18 06:59:19,3.4.1,"Mantabbzz.....vaksin kedua jam 9.30 pagi,dapet sertifikat jam 13.30 siang .cepaatttt inilah digitalisasi yang penting semua data akurat .",5,positive
22739,2022-02-23 03:14:25,4.1.1,Sudah 2 bulan setelah vaksin ke 2 tapi masih belum dapet sertifikat nya. Sudah nyoba lewat website dan contacts by WhatsApp tapi masih di suruh ngantri mulu nih min,4,positive
22751,2021-07-24 10:26:05,,"Saya sudah mendownload aplikasi peduli lindungi dan saya sudah vaksin pertama akan tetapi diaplikasi tidak ada sertifikat saya, apa karena nomer saya beda, kalo beda apa bisa nomer saya diganti mohon bantuannya 🙏",4,positive
22752,2021-08-25 12:02:47,3.4.3,"sudah input tgl vaksin sesuai sms tapi tetap tidak ada link, aplikasinya harus di perbaharui dulu baru bisa di buka. tapi over all oke",4,positive
22758,2022-02-10 13:15:52,4.0.91,"Membantu sekali kalo ingin ke pusat belanja atau ketika ingin naik transjakarta,kereta atau lainnya yg mengharuskan scand barcode prokes yuuukk.. salam sehat indonesia ku.",5,positive
22760,2021-07-13 18:06:49,3.3.5,"Saya sudah vaksin ke 1 maupun ke 2.Tidak ada reaksi apapun yg signifikan, tidak perlu istirahat hanya saya gunakan duduk di saung sambil lihat² tanaman dan siram².",5,positive
22764,2021-11-10 07:42:37,4.0.2,"Saya edit ulasan saya jadi bintang 5 bukan karna saya suka sama aplikasi ini, saya hanya appreciate sama yg buat aplikasi (developer) karna saya juga orang IT, Terima kasih banyak sudah di perbaiki case saya, maka saya berkewajiban juga memperbaiki ulasan saya, sekali lagi terima kasih",5,positive
22771,2022-01-13 09:20:56,4.0.7,"Halo kak admin, tolong tambahin fitur riwayat check in dan check out dongg kayak dlu. Overall apk ini udh bagus sih, tapi tolong tambahin fitur yang dlu lagii yaa adminnn. Terima kasih🙏🏻🙏🏻",4,positive
22777,2022-03-10 14:43:20,4.1.1,App ini sangat membantu dan mudah. Untuk saran booster baiknya di berikan pemberitahuan lewat app peduli lindungi semenjak peserta selesai vaksin ke 2. Makasih,5,positive
22785,2021-09-22 02:52:35,3.4.6,Bintang lima bukan bagus tp sangat kesal sekali tiap kali di buka mau di perbarui terus.macet .aq rasa bukan saya aja tp setiap orang yg buka apk ini.,5,positive
22800,2022-02-17 00:39:26,4.1.0,"Aplikasi ini keren sekali, menyimpan status vaksinasi user utk kepentingan syarat2 berkegiatan di luar... menginfokan data2 n lokasi terdampak covid, pengguna jd waspada... Setiap orang wajib downloaddd... ☝",5,positive
22807,2021-11-08 16:53:45,,bagi yang gak bisa ini saya ada solusi 1.hapus data aplikasi 2.uninstal alikasi pedulilildungi 3.unduh lagi aplikasi pedulilindungi coba buka lagi pasti jadi saya juga begitu terus jadi,4,positive
22810,2021-09-01 10:07:49,3.4.3,Aplikasi yang bagus... Hanya butuh kesabaran saat mengisi data dan keluar hasilnya. Riwayat vaksinasi pertama hingga vaksinasi kedua lengkap dengan QR code dan sertifikat.,5,positive
22816,2021-12-09 22:53:47,3.4.6,"Penulisan tgl lahir supaya dibuat tinggal ketik saja, karena kalau caranya dengan menekan tanda mundur saja, itu sangat lama. Bagaimana kalau orangnya sudah tua. Suksma. 🙏",4,positive
22817,2022-01-14 03:47:13,4.0.8,"Aplikasi nya sudah bagus,tpi ad sedikit masalah untuk akun saya,sertifikat vaksin sudah lengkap tetapi info status warna masih merah,setelah di cek,NIK saya di sertifikat vaksin terdapat kesalahan pengetikan,bagaimana cara mengatasi nya ya,mohon bantuannya, karena 2 minggu lagi saya akan melakukan perjalanan ke luar kota",5,positive
22825,2021-10-12 05:44:16,3.4.6,"Astungkara, tidak dipersulit open aplikasi ini. Download, daftar,tinggal pakai. Mudah mudahan tidak Ada kendala kebelakangnya. Suksma",4,positive
22827,2021-08-11 06:18:57,3.4.1,"App ini menurut saya sdh bagus, tapi klu bisa jgn terlalu ribet dgn tgl lahir & email. Saat ini no hp kan sdh teregistrasi dgn e KTP? 1 lg yg masih kurang menurut saya, di app ini kita hanya bisa melihat sertifikasi vaksin diri kita sendiri. Bagai mana klu kita ingin melihat org di skitar kita, apakah sdh di vaksin apa belum. Hanya dgn no NIK e KTP kan kita bisa tahu apakah org tersebut, sdh di vaksin apa belum. Terima kasih.",4,positive
22828,2022-01-24 08:48:23,4.0.8,Jangan sering2 suruh update.. Pas mau dipakai untuk. Scan barcode selalu minta di update instal..,4,positive
22836,2021-07-16 15:48:52,3.3.6,Keren nih aplikasi...bs membaca jarak orang2 yg terlalu dekat satu sama lain..kayak sensor parkir mobil...hehe,5,positive
22854,2021-10-06 09:02:08,3.4.6,"Apk tidak berguna bukanya mepermudah eh malah mempersulit.mau vaksin harus daftar dulu disini ehh pas daftar udah mau verifikasi ehhh malah kertemu internal server eror jadi pusing kan,jdi ini apk letak kegunaanya dmn coba..",5,positive
22858,2022-02-14 01:05:36,4.0.7,Sangat diperlukan untuk akses ke segala intansi juga sekolahan. Kendalanya kalau HP tidak ada paket internetnya...,4,positive
22885,2022-03-12 06:19:24,4.1.1,Halo admin peduliLindungi. Saya sudah vaksin ke 2 tapi kenapa sertifikat saya belum keluar juga ya? Padahal data data nya sudah saya cek dan itu benar semua..Mohon bantuannya,4,positive
22889,2021-08-29 02:06:45,,"Akhirnya dapat mengisi kotak tanggal lahir, setelah dapat panduan dari komentar pengguna lain, yaitu buat dulu format tgl lahir YYYY-MM-DD di kolom SMS/WA lalu copy paste kan ke kotak tgl lahir, lalu tekan OK",4,positive
22891,2021-09-06 10:03:49,3.4.4,"Bagus cuma log in ribet sekali plus pengisian datapun agak susah dan lihat sertifikat vaksin pun tidak bisa ,,,selain itu bagus juga.",5,positive
22899,2021-07-14 10:54:48,3.3.5,"Saya sudah vaksin dari bulan Maret dan kartu vaksin saya langsung update. Begitu juga dengan anak saya (12-17 th) kartu vaksinnya sdh update, meski harus menunggu bbrp hari. Dan tiket untuk vaksin ke 2 pun sudah ada. Semoga aplikasi ini semakin berkembang dan semua bisa merasakan manfaatnya. Terima kasih",5,positive
